# Run started 2018-06-28 10:01:23 
# Command: motif-finder.py --database ../../gtpase-sensor/data/scer_orf_trans_all.fasta --pssm rudiger --report --threshold 12.15 --out ../data/scer-motifs-summary-r12_15.txt
# Parameters:
#	fasta_fname: ../../gtpase-sensor/data/scer_orf_trans_all.fasta
#	protein_id: None
#	sequence: None
#	pssm_name: rudiger
#	translate: False
#	score_threshold: 12.15
#	maximum_frequency_bin: 10
#	degap: False
#	write_report: True
#	mask_sequences: False
#	out_fname: ../data/scer-motifs-summary-r12_15.txt
orf	num.sites	num.motifs	prop.sites	max.score	num.motifs.1	num.motifs.2	num.motifs.3	num.motifs.4	num.motifs.5	num.motifs.6	num.motifs.7	num.motifs.8	num.motifs.9	num.motifs.10	num.motifs.longer
YJR151C	2	1	0.002	15.040	0	1	0	0	0	0	0	0	0	0	0
YJR151W-A	1	1	0.062	13.090	1	0	0	0	0	0	0	0	0	0	0
YJR152W	1	1	0.002	14.130	1	0	0	0	0	0	0	0	0	0	0
YJR153W	1	1	0.003	13.520	1	0	0	0	0	0	0	0	0	0	0
YJR154W	0	0	0.000	9.440	0	0	0	0	0	0	0	0	0	0	0
YJR155W	1	1	0.003	12.200	1	0	0	0	0	0	0	0	0	0	0
YJR156C	1	1	0.003	12.180	1	0	0	0	0	0	0	0	0	0	0
YJR157W	0	0	0.000	10.300	0	0	0	0	0	0	0	0	0	0	0
YJR158W	0	0	0.000	11.260	0	0	0	0	0	0	0	0	0	0	0
YJR159W	0	0	0.000	9.690	0	0	0	0	0	0	0	0	0	0	0
YJR160C	1	1	0.002	12.530	1	0	0	0	0	0	0	0	0	0	0
YJR161C	1	1	0.003	13.130	1	0	0	0	0	0	0	0	0	0	0
YJR162C	0	0	0.000	10.500	0	0	0	0	0	0	0	0	0	0	0
YKL001C	0	0	0.000	8.430	0	0	0	0	0	0	0	0	0	0	0
YKL002W	0	0	0.000	8.340	0	0	0	0	0	0	0	0	0	0	0
YKL003C	0	0	0.000	11.100	0	0	0	0	0	0	0	0	0	0	0
YKL004W	0	0	0.000	10.910	0	0	0	0	0	0	0	0	0	0	0
YKL005C	0	0	0.000	9.670	0	0	0	0	0	0	0	0	0	0	0
YKL006C-A	0	0	0.000	11.830	0	0	0	0	0	0	0	0	0	0	0
YKL006W	2	1	0.014	12.550	0	1	0	0	0	0	0	0	0	0	0
YKL007W	0	0	0.000	11.460	0	0	0	0	0	0	0	0	0	0	0
YKL008C	2	2	0.005	14.600	2	0	0	0	0	0	0	0	0	0	0
YKL009W	0	0	0.000	11.230	0	0	0	0	0	0	0	0	0	0	0
YKL010C	4	2	0.003	14.980	1	0	1	0	0	0	0	0	0	0	0
YKL011C	0	0	0.000	11.480	0	0	0	0	0	0	0	0	0	0	0
YKL012W	1	1	0.002	13.070	1	0	0	0	0	0	0	0	0	0	0
YKL013C	0	0	0.000	10.860	0	0	0	0	0	0	0	0	0	0	0
YKL014C	14	11	0.008	17.050	9	1	1	0	0	0	0	0	0	0	0
YKL015W	0	0	0.000	11.910	0	0	0	0	0	0	0	0	0	0	0
YKL016C	0	0	0.000	9.340	0	0	0	0	0	0	0	0	0	0	0
YKL017C	3	2	0.004	13.510	1	1	0	0	0	0	0	0	0	0	0
YKL018C-A	0	0	0.000	10.160	0	0	0	0	0	0	0	0	0	0	0
YKL018W	0	0	0.000	10.640	0	0	0	0	0	0	0	0	0	0	0
YKL019W	1	1	0.003	12.370	1	0	0	0	0	0	0	0	0	0	0
YKL020C	4	2	0.004	16.270	1	0	1	0	0	0	0	0	0	0	0
YKL021C	3	2	0.006	14.970	1	1	0	0	0	0	0	0	0	0	0
YKL022C	2	1	0.002	13.060	0	1	0	0	0	0	0	0	0	0	0
YKL023C-A	3	2	0.040	16.900	1	1	0	0	0	0	0	0	0	0	0
YKL023W	0	0	0.000	7.870	0	0	0	0	0	0	0	0	0	0	0
YKL024C	0	0	0.000	11.490	0	0	0	0	0	0	0	0	0	0	0
YKL025C	1	1	0.001	13.710	1	0	0	0	0	0	0	0	0	0	0
YKL026C	0	0	0.000	11.190	0	0	0	0	0	0	0	0	0	0	0
YKL027W	2	2	0.004	12.800	2	0	0	0	0	0	0	0	0	0	0
YKL028W	0	0	0.000	11.540	0	0	0	0	0	0	0	0	0	0	0
YKL029C	1	1	0.001	13.280	1	0	0	0	0	0	0	0	0	0	0
YKL030W	1	1	0.005	13.030	1	0	0	0	0	0	0	0	0	0	0
YKL031W	0	0	0.000	11.240	0	0	0	0	0	0	0	0	0	0	0
YKL032C	0	0	0.000	9.490	0	0	0	0	0	0	0	0	0	0	0
YKL033W	3	3	0.003	12.890	3	0	0	0	0	0	0	0	0	0	0
YKL033W-A	0	0	0.000	12.130	0	0	0	0	0	0	0	0	0	0	0
YKL034W	2	2	0.003	17.290	2	0	0	0	0	0	0	0	0	0	0
YKL035W	0	0	0.000	10.120	0	0	0	0	0	0	0	0	0	0	0
YKL036C	2	2	0.015	13.410	2	0	0	0	0	0	0	0	0	0	0
YKL037W	2	1	0.017	13.710	0	1	0	0	0	0	0	0	0	0	0
YKL038W	3	3	0.003	15.640	3	0	0	0	0	0	0	0	0	0	0
YKL039W	4	2	0.008	13.580	1	0	1	0	0	0	0	0	0	0	0
YKL040C	1	1	0.004	14.040	1	0	0	0	0	0	0	0	0	0	0
YKL041W	1	1	0.004	14.860	1	0	0	0	0	0	0	0	0	0	0
YKL042W	0	0	0.000	11.590	0	0	0	0	0	0	0	0	0	0	0
YKL043W	0	0	0.000	10.860	0	0	0	0	0	0	0	0	0	0	0
YKL044W	0	0	0.000	11.820	0	0	0	0	0	0	0	0	0	0	0
YKL045W	2	2	0.004	15.970	2	0	0	0	0	0	0	0	0	0	0
YKL046C	0	0	0.000	10.210	0	0	0	0	0	0	0	0	0	0	0
YKL047W	1	1	0.002	15.190	1	0	0	0	0	0	0	0	0	0	0
YKL048C	0	0	0.000	12.050	0	0	0	0	0	0	0	0	0	0	0
YKL049C	1	1	0.004	12.800	1	0	0	0	0	0	0	0	0	0	0
YKL050C	0	0	0.000	11.120	0	0	0	0	0	0	0	0	0	0	0
YKL051W	0	0	0.000	9.120	0	0	0	0	0	0	0	0	0	0	0
YKL052C	1	1	0.003	15.150	1	0	0	0	0	0	0	0	0	0	0
YKL053C-A	0	0	0.000	3.780	0	0	0	0	0	0	0	0	0	0	0
YKL053W	4	3	0.032	15.210	2	1	0	0	0	0	0	0	0	0	0
YKL054C	0	0	0.000	8.090	0	0	0	0	0	0	0	0	0	0	0
YKL055C	0	0	0.000	9.510	0	0	0	0	0	0	0	0	0	0	0
YKL056C	0	0	0.000	10.690	0	0	0	0	0	0	0	0	0	0	0
YKL057C	5	4	0.005	14.320	3	1	0	0	0	0	0	0	0	0	0
YKL058W	0	0	0.000	9.270	0	0	0	0	0	0	0	0	0	0	0
YKL059C	0	0	0.000	11.130	0	0	0	0	0	0	0	0	0	0	0
YKL060C	0	0	0.000	10.380	0	0	0	0	0	0	0	0	0	0	0
YKL061W	0	0	0.000	6.910	0	0	0	0	0	0	0	0	0	0	0
YKL062W	0	0	0.000	7.700	0	0	0	0	0	0	0	0	0	0	0
YKL063C	0	0	0.000	11.590	0	0	0	0	0	0	0	0	0	0	0
YKL064W	2	2	0.002	15.120	2	0	0	0	0	0	0	0	0	0	0
YKL065C	1	1	0.005	16.650	1	0	0	0	0	0	0	0	0	0	0
YKL065W-A	2	2	0.027	14.600	2	0	0	0	0	0	0	0	0	0	0
YKL066W	0	0	0.000	9.480	0	0	0	0	0	0	0	0	0	0	0
YKL067W	0	0	0.000	8.650	0	0	0	0	0	0	0	0	0	0	0
YKL068W	0	0	0.000	9.590	0	0	0	0	0	0	0	0	0	0	0
YKL068W-A	0	0	0.000	6.410	0	0	0	0	0	0	0	0	0	0	0
YKL069W	0	0	0.000	8.320	0	0	0	0	0	0	0	0	0	0	0
YKL070W	0	0	0.000	9.250	0	0	0	0	0	0	0	0	0	0	0
YKL071W	3	1	0.012	17.720	0	0	1	0	0	0	0	0	0	0	0
YKL072W	0	0	0.000	12.050	0	0	0	0	0	0	0	0	0	0	0
YKL073W	2	1	0.002	13.260	0	1	0	0	0	0	0	0	0	0	0
YKL074C	3	1	0.006	17.320	0	0	1	0	0	0	0	0	0	0	0
YKL075C	3	1	0.007	17.340	0	0	1	0	0	0	0	0	0	0	0
YKL076C	1	1	0.008	14.080	1	0	0	0	0	0	0	0	0	0	0
YKL077W	1	1	0.003	15.570	1	0	0	0	0	0	0	0	0	0	0
YKL078W	1	1	0.001	13.260	1	0	0	0	0	0	0	0	0	0	0
YKL079W	0	0	0.000	11.290	0	0	0	0	0	0	0	0	0	0	0
YKL080W	1	1	0.003	12.580	1	0	0	0	0	0	0	0	0	0	0
YKL081W	0	0	0.000	10.310	0	0	0	0	0	0	0	0	0	0	0
YKL082C	1	1	0.002	12.400	1	0	0	0	0	0	0	0	0	0	0
YKL083W	1	1	0.005	12.650	1	0	0	0	0	0	0	0	0	0	0
YKL084W	0	0	0.000	6.820	0	0	0	0	0	0	0	0	0	0	0
YKL085W	2	2	0.006	15.800	2	0	0	0	0	0	0	0	0	0	0
YKL086W	0	0	0.000	10.660	0	0	0	0	0	0	0	0	0	0	0
YKL087C	1	1	0.004	13.140	1	0	0	0	0	0	0	0	0	0	0
YKL088W	0	0	0.000	9.090	0	0	0	0	0	0	0	0	0	0	0
YKL089W	0	0	0.000	10.140	0	0	0	0	0	0	0	0	0	0	0
YKL090W	1	1	0.002	12.750	1	0	0	0	0	0	0	0	0	0	0
YKL091C	1	1	0.003	17.500	1	0	0	0	0	0	0	0	0	0	0
YKL092C	3	2	0.003	13.570	1	1	0	0	0	0	0	0	0	0	0
YKL093W	0	0	0.000	8.180	0	0	0	0	0	0	0	0	0	0	0
YKL094W	1	1	0.003	12.680	1	0	0	0	0	0	0	0	0	0	0
YKL095W	0	0	0.000	11.230	0	0	0	0	0	0	0	0	0	0	0
YKL096C-B	0	0	0.000	7.620	0	0	0	0	0	0	0	0	0	0	0
YKL096W	0	0	0.000	9.430	0	0	0	0	0	0	0	0	0	0	0
YKL096W-A	0	0	0.000	7.260	0	0	0	0	0	0	0	0	0	0	0
YKL097C	0	0	0.000	9.960	0	0	0	0	0	0	0	0	0	0	0
YKL098W	0	0	0.000	10.380	0	0	0	0	0	0	0	0	0	0	0
YKL099C	0	0	0.000	12.090	0	0	0	0	0	0	0	0	0	0	0
YKL100C	2	2	0.003	14.310	2	0	0	0	0	0	0	0	0	0	0
YKL100W-A	0	0	0.000	6.100	0	0	0	0	0	0	0	0	0	0	0
YKL101W	2	2	0.001	14.190	2	0	0	0	0	0	0	0	0	0	0
YKL102C	2	2	0.020	13.530	2	0	0	0	0	0	0	0	0	0	0
YKL103C	2	1	0.004	12.600	0	1	0	0	0	0	0	0	0	0	0
YKL104C	2	1	0.003	16.880	0	1	0	0	0	0	0	0	0	0	0
YKL105C	0	0	0.000	12.070	0	0	0	0	0	0	0	0	0	0	0
YKL106C-A	0	0	0.000	7.750	0	0	0	0	0	0	0	0	0	0	0
YKL106W	2	2	0.004	12.810	2	0	0	0	0	0	0	0	0	0	0
YKL107W	0	0	0.000	8.750	0	0	0	0	0	0	0	0	0	0	0
YKL108W	2	2	0.004	14.830	2	0	0	0	0	0	0	0	0	0	0
YKL109W	0	0	0.000	11.120	0	0	0	0	0	0	0	0	0	0	0
YKL110C	1	1	0.003	12.840	1	0	0	0	0	0	0	0	0	0	0
YKL111C	1	1	0.009	13.280	1	0	0	0	0	0	0	0	0	0	0
YKL112W	1	1	0.001	12.300	1	0	0	0	0	0	0	0	0	0	0
YKL113C	0	0	0.000	11.760	0	0	0	0	0	0	0	0	0	0	0
YKL114C	0	0	0.000	10.030	0	0	0	0	0	0	0	0	0	0	0
YKL115C	0	0	0.000	10.690	0	0	0	0	0	0	0	0	0	0	0
YKL116C	0	0	0.000	8.500	0	0	0	0	0	0	0	0	0	0	0
YKL117W	1	1	0.005	13.170	1	0	0	0	0	0	0	0	0	0	0
YKL118W	0	0	0.000	11.410	0	0	0	0	0	0	0	0	0	0	0
YKL119C	2	2	0.009	13.050	2	0	0	0	0	0	0	0	0	0	0
YKL120W	0	0	0.000	12.060	0	0	0	0	0	0	0	0	0	0	0
YKL121W	4	4	0.005	13.750	4	0	0	0	0	0	0	0	0	0	0
YKL122C	0	0	0.000	12.100	0	0	0	0	0	0	0	0	0	0	0
YKL123W	0	0	0.000	8.970	0	0	0	0	0	0	0	0	0	0	0
YKL124W	0	0	0.000	10.950	0	0	0	0	0	0	0	0	0	0	0
YKL125W	0	0	0.000	11.990	0	0	0	0	0	0	0	0	0	0	0
YKL126W	1	1	0.001	12.350	1	0	0	0	0	0	0	0	0	0	0
YKL127W	1	1	0.002	13.730	1	0	0	0	0	0	0	0	0	0	0
YKL128C	3	1	0.010	16.280	0	0	1	0	0	0	0	0	0	0	0
YKL129C	1	1	0.001	12.570	1	0	0	0	0	0	0	0	0	0	0
YKL130C	2	2	0.008	14.030	2	0	0	0	0	0	0	0	0	0	0
YKL131W	2	2	0.012	14.270	2	0	0	0	0	0	0	0	0	0	0
YKL132C	2	2	0.005	14.070	2	0	0	0	0	0	0	0	0	0	0
YKL133C	2	1	0.004	15.570	0	1	0	0	0	0	0	0	0	0	0
YKL134C	0	0	0.000	12.080	0	0	0	0	0	0	0	0	0	0	0
YKL135C	1	1	0.001	13.720	1	0	0	0	0	0	0	0	0	0	0
YKL136W	0	0	0.000	10.160	0	0	0	0	0	0	0	0	0	0	0
YKL137W	0	0	0.000	5.390	0	0	0	0	0	0	0	0	0	0	0
YKL138C	2	1	0.015	14.290	0	1	0	0	0	0	0	0	0	0	0
YKL138C-A	0	0	0.000	3.540	0	0	0	0	0	0	0	0	0	0	0
YKL139W	0	0	0.000	11.100	0	0	0	0	0	0	0	0	0	0	0
YKL140W	0	0	0.000	11.900	0	0	0	0	0	0	0	0	0	0	0
YKL141W	1	1	0.005	13.120	1	0	0	0	0	0	0	0	0	0	0
YKL142W	1	1	0.005	13.110	1	0	0	0	0	0	0	0	0	0	0
YKL143W	0	0	0.000	11.270	0	0	0	0	0	0	0	0	0	0	0
YKL144C	0	0	0.000	8.060	0	0	0	0	0	0	0	0	0	0	0
YKL145W	0	0	0.000	11.260	0	0	0	0	0	0	0	0	0	0	0
YKL145W-A	3	1	0.100	15.110	0	0	1	0	0	0	0	0	0	0	0
YKL146W	6	4	0.009	18.930	3	0	1	0	0	0	0	0	0	0	0
YKL147C	8	3	0.039	16.350	2	0	0	0	0	1	0	0	0	0	0
YKL148C	2	1	0.003	13.910	0	1	0	0	0	0	0	0	0	0	0
YKL149C	2	2	0.005	12.770	2	0	0	0	0	0	0	0	0	0	0
YKL150W	1	1	0.003	12.230	1	0	0	0	0	0	0	0	0	0	0
YKL151C	0	0	0.000	10.020	0	0	0	0	0	0	0	0	0	0	0
YKL152C	2	1	0.008	12.620	0	1	0	0	0	0	0	0	0	0	0
YKL153W	1	1	0.006	12.860	1	0	0	0	0	0	0	0	0	0	0
YKL154W	2	1	0.008	17.040	0	1	0	0	0	0	0	0	0	0	0
YKL155C	0	0	0.000	11.010	0	0	0	0	0	0	0	0	0	0	0
YKL156C-A	0	0	0.000	2.840	0	0	0	0	0	0	0	0	0	0	0
YKL156W	0	0	0.000	11.730	0	0	0	0	0	0	0	0	0	0	0
YKL157W	0	0	0.000	11.480	0	0	0	0	0	0	0	0	0	0	0
YKL159C	2	2	0.009	14.360	2	0	0	0	0	0	0	0	0	0	0
YKL160W	0	0	0.000	10.660	0	0	0	0	0	0	0	0	0	0	0
YKL161C	0	0	0.000	11.480	0	0	0	0	0	0	0	0	0	0	0
YKL162C	1	1	0.002	13.230	1	0	0	0	0	0	0	0	0	0	0
YKL162C-A	0	0	0.000	7.900	0	0	0	0	0	0	0	0	0	0	0
YKL163W	0	0	0.000	6.630	0	0	0	0	0	0	0	0	0	0	0
YKL164C	0	0	0.000	6.200	0	0	0	0	0	0	0	0	0	0	0
YKL165C	5	4	0.005	15.770	3	1	0	0	0	0	0	0	0	0	0
YKL165C-A	3	2	0.039	13.520	1	1	0	0	0	0	0	0	0	0	0
YKL166C	1	1	0.003	12.460	1	0	0	0	0	0	0	0	0	0	0
YKL167C	0	0	0.000	11.220	0	0	0	0	0	0	0	0	0	0	0
YKL168C	0	0	0.000	10.190	0	0	0	0	0	0	0	0	0	0	0
YKL169C	2	1	0.016	14.570	0	1	0	0	0	0	0	0	0	0	0
YKL170W	0	0	0.000	7.090	0	0	0	0	0	0	0	0	0	0	0
YKL171W	1	1	0.001	12.830	1	0	0	0	0	0	0	0	0	0	0
YKL172W	0	0	0.000	9.060	0	0	0	0	0	0	0	0	0	0	0
YKL173W	1	1	0.001	12.480	1	0	0	0	0	0	0	0	0	0	0
YKL174C	8	3	0.013	14.710	0	1	2	0	0	0	0	0	0	0	0
YKL175W	3	3	0.006	14.530	3	0	0	0	0	0	0	0	0	0	0
YKL176C	3	3	0.004	17.100	3	0	0	0	0	0	0	0	0	0	0
YKL177W	0	0	0.000	10.910	0	0	0	0	0	0	0	0	0	0	0
YKL178C	3	3	0.006	13.100	3	0	0	0	0	0	0	0	0	0	0
YKL179C	1	1	0.001	12.300	1	0	0	0	0	0	0	0	0	0	0
YKL180W	0	0	0.000	11.540	0	0	0	0	0	0	0	0	0	0	0
YKL181W	0	0	0.000	12.050	0	0	0	0	0	0	0	0	0	0	0
YKL182W	1	1	0.000	14.110	1	0	0	0	0	0	0	0	0	0	0
YKL183C-A	2	1	0.029	13.500	0	1	0	0	0	0	0	0	0	0	0
YKL183W	0	0	0.000	8.490	0	0	0	0	0	0	0	0	0	0	0
YKL184W	1	1	0.002	13.930	1	0	0	0	0	0	0	0	0	0	0
YKL185W	0	0	0.000	12.040	0	0	0	0	0	0	0	0	0	0	0
YKL186C	0	0	0.000	9.290	0	0	0	0	0	0	0	0	0	0	0
YKL187C	4	4	0.005	14.010	4	0	0	0	0	0	0	0	0	0	0
YKL188C	6	5	0.007	16.350	4	1	0	0	0	0	0	0	0	0	0
YKL189W	1	1	0.003	13.130	1	0	0	0	0	0	0	0	0	0	0
YKL190W	0	0	0.000	11.040	0	0	0	0	0	0	0	0	0	0	0
YKL191W	4	3	0.007	13.750	2	1	0	0	0	0	0	0	0	0	0
YKL192C	0	0	0.000	6.460	0	0	0	0	0	0	0	0	0	0	0
YKL193C	0	0	0.000	8.860	0	0	0	0	0	0	0	0	0	0	0
YKL194C	0	0	0.000	9.160	0	0	0	0	0	0	0	0	0	0	0
YKL195W	0	0	0.000	10.600	0	0	0	0	0	0	0	0	0	0	0
YKL196C	0	0	0.000	10.600	0	0	0	0	0	0	0	0	0	0	0
YKL197C	1	1	0.001	12.450	1	0	0	0	0	0	0	0	0	0	0
YKL198C	0	0	0.000	11.840	0	0	0	0	0	0	0	0	0	0	0
YKL201C	2	2	0.002	12.990	2	0	0	0	0	0	0	0	0	0	0
YKL202W	0	0	0.000	11.250	0	0	0	0	0	0	0	0	0	0	0
YKL203C	9	9	0.004	14.760	9	0	0	0	0	0	0	0	0	0	0
YKL204W	0	0	0.000	9.250	0	0	0	0	0	0	0	0	0	0	0
YKL205W	3	3	0.003	14.080	3	0	0	0	0	0	0	0	0	0	0
YKL206C	0	0	0.000	9.330	0	0	0	0	0	0	0	0	0	0	0
YKL207W	0	0	0.000	9.580	0	0	0	0	0	0	0	0	0	0	0
YKL208W	2	2	0.007	14.600	2	0	0	0	0	0	0	0	0	0	0
YKL209C	9	6	0.007	19.830	4	1	1	0	0	0	0	0	0	0	0
YKL210W	2	2	0.002	14.600	2	0	0	0	0	0	0	0	0	0	0
YKL211C	2	2	0.004	15.400	2	0	0	0	0	0	0	0	0	0	0
YKL212W	1	1	0.002	12.170	1	0	0	0	0	0	0	0	0	0	0
YKL213C	0	0	0.000	10.940	0	0	0	0	0	0	0	0	0	0	0
YKL214C	0	0	0.000	10.090	0	0	0	0	0	0	0	0	0	0	0
YKL215C	0	0	0.000	10.870	0	0	0	0	0	0	0	0	0	0	0
YKL216W	0	0	0.000	11.110	0	0	0	0	0	0	0	0	0	0	0
YKL217W	3	3	0.005	13.770	3	0	0	0	0	0	0	0	0	0	0
YKL218C	0	0	0.000	10.340	0	0	0	0	0	0	0	0	0	0	0
YKL219W	4	2	0.010	20.180	1	0	1	0	0	0	0	0	0	0	0
YKL220C	2	2	0.003	12.550	2	0	0	0	0	0	0	0	0	0	0
YKL221W	0	0	0.000	11.900	0	0	0	0	0	0	0	0	0	0	0
YKL222C	1	1	0.001	12.370	1	0	0	0	0	0	0	0	0	0	0
YKL223W	0	0	0.000	11.050	0	0	0	0	0	0	0	0	0	0	0
YKL224C	0	0	0.000	8.050	0	0	0	0	0	0	0	0	0	0	0
YKL225W	0	0	0.000	11.750	0	0	0	0	0	0	0	0	0	0	0
YKR001C	1	1	0.001	14.890	1	0	0	0	0	0	0	0	0	0	0
YKR002W	1	1	0.002	12.330	1	0	0	0	0	0	0	0	0	0	0
YKR003W	0	0	0.000	10.080	0	0	0	0	0	0	0	0	0	0	0
YKR004C	0	0	0.000	11.880	0	0	0	0	0	0	0	0	0	0	0
YKR005C	0	0	0.000	12.100	0	0	0	0	0	0	0	0	0	0	0
YKR006C	0	0	0.000	9.750	0	0	0	0	0	0	0	0	0	0	0
YKR007W	0	0	0.000	9.940	0	0	0	0	0	0	0	0	0	0	0
YKR008W	1	1	0.002	14.290	1	0	0	0	0	0	0	0	0	0	0
YKR009C	2	2	0.002	13.740	2	0	0	0	0	0	0	0	0	0	0
YKR010C	2	2	0.003	13.160	2	0	0	0	0	0	0	0	0	0	0
YKR011C	0	0	0.000	9.530	0	0	0	0	0	0	0	0	0	0	0
YKR012C	0	0	0.000	9.100	0	0	0	0	0	0	0	0	0	0	0
YKR013W	0	0	0.000	10.710	0	0	0	0	0	0	0	0	0	0	0
YKR014C	1	1	0.004	12.200	1	0	0	0	0	0	0	0	0	0	0
YKR015C	1	1	0.002	15.530	1	0	0	0	0	0	0	0	0	0	0
YKR016W	2	1	0.004	13.270	0	1	0	0	0	0	0	0	0	0	0
YKR017C	1	1	0.002	13.670	1	0	0	0	0	0	0	0	0	0	0
YKR018C	2	2	0.003	12.750	2	0	0	0	0	0	0	0	0	0	0
YKR019C	0	0	0.000	10.680	0	0	0	0	0	0	0	0	0	0	0
YKR020W	0	0	0.000	11.790	0	0	0	0	0	0	0	0	0	0	0
YKR021W	0	0	0.000	12.100	0	0	0	0	0	0	0	0	0	0	0
YKR022C	0	0	0.000	8.820	0	0	0	0	0	0	0	0	0	0	0
YKR023W	0	0	0.000	9.360	0	0	0	0	0	0	0	0	0	0	0
YKR024C	2	2	0.003	14.240	2	0	0	0	0	0	0	0	0	0	0
YKR025W	0	0	0.000	8.060	0	0	0	0	0	0	0	0	0	0	0
YKR026C	2	2	0.007	13.640	2	0	0	0	0	0	0	0	0	0	0
YKR027W	3	3	0.004	13.180	3	0	0	0	0	0	0	0	0	0	0
YKR028W	1	1	0.001	15.300	1	0	0	0	0	0	0	0	0	0	0
YKR029C	5	4	0.007	14.820	3	1	0	0	0	0	0	0	0	0	0
YKR030W	3	1	0.011	15.560	0	0	1	0	0	0	0	0	0	0	0
YKR031C	8	6	0.005	14.010	4	2	0	0	0	0	0	0	0	0	0
YKR032W	2	2	0.019	12.650	2	0	0	0	0	0	0	0	0	0	0
YKR033C	2	2	0.014	13.950	2	0	0	0	0	0	0	0	0	0	0
YKR034W	0	0	0.000	11.010	0	0	0	0	0	0	0	0	0	0	0
YKR035C	1	1	0.005	13.220	1	0	0	0	0	0	0	0	0	0	0
YKR035W-A	0	0	0.000	11.500	0	0	0	0	0	0	0	0	0	0	0
YKR036C	0	0	0.000	11.830	0	0	0	0	0	0	0	0	0	0	0
YKR037C	1	1	0.003	12.410	1	0	0	0	0	0	0	0	0	0	0
YKR038C	0	0	0.000	10.940	0	0	0	0	0	0	0	0	0	0	0
YKR039W	1	1	0.002	13.890	1	0	0	0	0	0	0	0	0	0	0
YKR040C	4	3	0.024	14.480	2	1	0	0	0	0	0	0	0	0	0
YKR041W	0	0	0.000	11.480	0	0	0	0	0	0	0	0	0	0	0
YKR042W	0	0	0.000	9.720	0	0	0	0	0	0	0	0	0	0	0
YKR043C	1	1	0.004	13.570	1	0	0	0	0	0	0	0	0	0	0
YKR044W	0	0	0.000	12.070	0	0	0	0	0	0	0	0	0	0	0
YKR045C	0	0	0.000	9.680	0	0	0	0	0	0	0	0	0	0	0
YKR046C	0	0	0.000	7.160	0	0	0	0	0	0	0	0	0	0	0
YKR047W	7	3	0.069	20.070	1	0	2	0	0	0	0	0	0	0	0
YKR048C	1	1	0.002	12.310	1	0	0	0	0	0	0	0	0	0	0
YKR049C	0	0	0.000	8.810	0	0	0	0	0	0	0	0	0	0	0
YKR050W	3	2	0.003	13.960	1	1	0	0	0	0	0	0	0	0	0
YKR051W	3	2	0.007	14.960	1	1	0	0	0	0	0	0	0	0	0
YKR052C	0	0	0.000	6.980	0	0	0	0	0	0	0	0	0	0	0
YKR053C	7	4	0.017	15.520	1	3	0	0	0	0	0	0	0	0	0
YKR054C	16	12	0.004	14.980	8	4	0	0	0	0	0	0	0	0	0
YKR055W	0	0	0.000	11.040	0	0	0	0	0	0	0	0	0	0	0
YKR056W	0	0	0.000	11.360	0	0	0	0	0	0	0	0	0	0	0
YKR057W	0	0	0.000	8.900	0	0	0	0	0	0	0	0	0	0	0
YKR058W	0	0	0.000	9.610	0	0	0	0	0	0	0	0	0	0	0
YKR059W	2	2	0.005	12.550	2	0	0	0	0	0	0	0	0	0	0
YKR060W	1	1	0.004	12.170	1	0	0	0	0	0	0	0	0	0	0
YKR061W	2	2	0.005	14.210	2	0	0	0	0	0	0	0	0	0	0
YKR062W	3	2	0.009	14.860	1	1	0	0	0	0	0	0	0	0	0
YKR063C	0	0	0.000	11.850	0	0	0	0	0	0	0	0	0	0	0
YKR064W	0	0	0.000	12.020	0	0	0	0	0	0	0	0	0	0	0
YKR065C	0	0	0.000	11.260	0	0	0	0	0	0	0	0	0	0	0
YKR066C	1	1	0.003	12.190	1	0	0	0	0	0	0	0	0	0	0
YKR067W	4	3	0.005	15.490	2	1	0	0	0	0	0	0	0	0	0
YKR068C	0	0	0.000	9.620	0	0	0	0	0	0	0	0	0	0	0
YKR069W	0	0	0.000	11.650	0	0	0	0	0	0	0	0	0	0	0
YKR070W	4	2	0.011	16.170	0	2	0	0	0	0	0	0	0	0	0
YKR071C	2	1	0.006	13.030	0	1	0	0	0	0	0	0	0	0	0
YKR072C	0	0	0.000	9.400	0	0	0	0	0	0	0	0	0	0	0
YKR073C	2	1	0.019	13.930	0	1	0	0	0	0	0	0	0	0	0
YKR074W	0	0	0.000	8.870	0	0	0	0	0	0	0	0	0	0	0
YKR075C	4	2	0.013	15.220	0	2	0	0	0	0	0	0	0	0	0
YKR075W-A	0	0	0.000	9.640	0	0	0	0	0	0	0	0	0	0	0
YKR076W	0	0	0.000	10.150	0	0	0	0	0	0	0	0	0	0	0
YKR077W	2	1	0.006	17.560	0	1	0	0	0	0	0	0	0	0	0
YKR078W	0	0	0.000	11.710	0	0	0	0	0	0	0	0	0	0	0
YKR079C	2	2	0.002	13.040	2	0	0	0	0	0	0	0	0	0	0
YKR080W	1	1	0.003	12.460	1	0	0	0	0	0	0	0	0	0	0
YKR081C	0	0	0.000	10.620	0	0	0	0	0	0	0	0	0	0	0
YKR082W	5	3	0.004	14.210	1	2	0	0	0	0	0	0	0	0	0
YKR083C	0	0	0.000	6.860	0	0	0	0	0	0	0	0	0	0	0
YKR084C	0	0	0.000	11.250	0	0	0	0	0	0	0	0	0	0	0
YKR085C	0	0	0.000	10.450	0	0	0	0	0	0	0	0	0	0	0
